text,index
"['made', 'get', 'vaccin', 'kill', 'excel', 'health']",22495
"['navajo', 'hopi', 'famili', 'relief', 'fund']",22496
"['tweet', 'report', 'misinform', 'plea', 'pay', 'attent']",22497
"['design', 'scare', 'joe', 'biden', 'said']",22498
"['robot', 'take', 'itali', 'vineyard', 'wineri', 'struggl', 'worker', 'shortag']",22499
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin']",22500
"['antivir', 'pill', 'could', 'game', 'changer', 'vaccin', 'still', 'america', 'way', 'expert']",22501
"['companynew', 'moderna', 'u', 'administ', 'nearli', 'mln', 'dose', 'vaccin', 'cdc']",22502
"['stay', 'afloat', 'woman', 'uniqu', 'view', 'indonesian', 'fish', 'villag']",22503
"['your', 'go', 'want', 'anyway', 'spread', 'good', 'cheer']",22504
"['u', 'vaccin', 'plod', 'claim', 'live']",22505
"['new', 'twitter', 'account', 'welcom', 'everyon', 'keepsaf']",22506
"['slowli', 'start', 'approach', 'autumn', 'colder', 'weather', 'possibl', 'restrict']",22507
"['new', 'case', 'two', 'death', 'report', 'across', 'provinc']",22508
"['adjust', 'patient', 'hospit', 'characterist', 'patient']",22509
"['trumpinspir', 'gop', 'function', 'terrorist', 'organ', 'current', 'enabl', 'elect']",22510
"['suspect', 'russian', 'oper', 'tri', 'stir', 'farright', 'outrag', 'chan']",22511
"['total', 'confirm', 'case', 'counti', 'wi', 'visual', 'give', 'insight', 'thank']",22512
"['moderna', 'u', 'administ', 'nearli', 'mln', 'dose', 'vaccin', 'cdc']",22513
"['clearli', 'guy', 'prey', 'persistno', 'shame']",22514
"['im', 'remind', 'could', 'year', 'ago', 'conserv', 'hadnt', 'shirk', 'respons']",22515
"['get', 'rid', 'tariff', 'hard', 'see', 'economi', 'failur', 'howev', 'tarriff']",22516
"['england', 'death', 'stat', 'context', 'peopl', 'die', 'within', 'day', 'vaccin', 'england']",22517
"['mani', 'peopl', 'refus', 'vaccin', 'michigan']",22518
"['latest', 'infect', 'rate', 'across', 'greater', 'manchest', 'case', 'rise', 'seven', 'borough']",22519
"['andrew', 'wiggin', 'get', 'vaccin', 'abl', 'play', 'everi']",22520
"['emerg', 'broadcast', 'biden', 'prepar', 'camp', 'million', 'american', 'full', 'show']",22521
"['hospit', 'protocol', 'kill', 'peopl', 'use', 'remdesivir', 'ventil', 'treat', 'home']",22522
"['blood', 'thinner', 'reduc', 'death', 'nearli', 'half', 'studi', 'find', 'ctv', 'news']",22523
"['slowli', 'start', 'approach', 'autumn', 'colder', 'weather', 'possibl', 'restrict']",22524
"['portug', 'end', 'nearli', 'restrict', 'sharp', 'drop', 'new', 'case']",22525
"['dare', 'say', 'everyth', 'face', 'mask', 'test']",22526
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin']",22527
"['alreadi', 'know', 'case', 'go', 'roof', 'use', 'crisi', 'make', 'new', 'law']",22528
"['covidsel', 'bewar']",22529
"['delta', 'south', 'island', 'stay', 'level']",22530
"['listen', 'uncontrol', 'spread', 'crush', 'u', 'defeat', 'next', 'former', 'fda', 'comm']",22531
"['playbook', 'beat', 'next', 'freakonom', 'md', 'ep', 'freakonom', 'dig', 'caught', 'u']",22532
"['new', 'case', 'two', 'death', 'report', 'across', 'provinc']",22533
['vaccin'],22534
"['connecticut', 'doctor', 'gave', 'patient', 'blank', 'sign', 'exempt', 'form', 'surrend', 'medic', 'licens']",22535
"['someth', 'fishi', 'attn', 'molnupiravir']",22536
"['slovenia', 'suspend', 'johnson', 'johnson', 'vaccin', 'death', 'year', 'old', 'woman']",22537
"['cdc', 'dir', 'rochel', 'walenski', 'admit', 'vaccin', 'prevent', 'transmiss', 'huge', 'lie']",22538
"['ardern', 'said', 'per', 'cent', 'case', 'fulli', 'vaccin', 'none', 'fulli', 'vaccin', 'peopl', 'co']",22539
"['total', 'confirm', 'case', 'counti', 'wi', 'visual', 'give', 'insight', 'thank']",22540
"['govern', 'implant', 'micro', 'chip', 'vaccin', 'plot']",22541
"['dr', 'anthoni', 'fauci', 'say', 'he', 'worri', 'peopl', 'resist', 'vaccin', 'shot', 'base', 'religi', 'ground', 'may']",22542
"['least', 'didnt', 'fund', 'novel']",22543
"['nba', 'andrew', 'wiggin', 'taken', 'vaccin']",22544
"['even', 'know']",22545
"['josh', 'interest', 'idea']",22546
"['ptsd', 'healthcar', 'worker', 'realand', 'technolog', 'help', 'mitig', 'impact']",22547
"['accomplish', 'american', 'public', 'health', 'establish', 'era', 'someth', 'undoubt']",22548
"['polic', 'hierarchi', 'ask', 'staff', 'get', 'vaccin', 'earli', 'vaccin', 'rollout', 'unless', 'th']",22549
"['west', 'virginia', 'governor', 'jim', 'justic', 'chanc', 'vaccin', 'mandat']",22550
"['opinion', 'stick', 'around', 'time', 'stop', 'pretend', 'problem']",22551
"['huge', 'louisvil', 'studi', 'reaffirm', 'mask', 'mandat', 'reduc', 'incid', 'observ']",22552
['categor'],22553
"['ever', 'gone', 'away', 'also', 'never', 'go']",22554
"['trumpinspir', 'gop', 'function', 'terrorist', 'organ', 'current', 'enabl', 'electi']",22555
"['scar', 'india', 'nd', 'wave', 'still', 'fresh', 'child', 'spous', 'struggl', 'surviv', 'without', 'love', 'one', 'cbc', 'ne']",22556
"['somalia', 'daili', 'updat']",22557
"['six', 'chart', 'understand', 'death', 'summer']",22558
"['connecticut', 'doctor', 'gave', 'patient', 'blank', 'sign', 'exempt', 'form', 'surrend', 'medic', 'licens']",22559
"['vaccin', 'account', 'death', 'summer', 'fact', 'time', 'mainstream', 'medium', 'stopp']",22560
"['live', 'raglan', 'household', 'contact', 'test', 'posit', 'case', 'link', 'auckland']",22561
"['tucson', 'musician', 'relief', 'gofundm', 'mentalhealth', 'mentalhealthresourc']",22562
"['statement', 'tell', 'sept', 'report', 'case', 'occur']",22563
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin']",22564
"['latest', 'cool', 'thank', 'psvr']",22565
"['latest', 'holist', 'medic', 'daili', 'thank', 'ivermectin']",22566
"['andrew', 'wiggin', 'receiv', 'vaccin', 'nba', 'sport', 'basketbal']",22567
"['irancovid', 'death', 'iranian']",22568
"['finish', 'christma', 'shop', 'yet', 'may', 'alreadi', 'late', 'thank']",22569
"['person', 'meet', 'strang', 'interest', 'experi', 'continu', 'regularli', 'monitor']",22570
"['realli', 'lazi', 'primeminist']",22571
"['russia', 'hit', 'record', 'number', 'daili', 'death', 'huffpost']",22572
"['merck', 'pill', 'treat', 'cut', 'risk', 'hospit', 'death', 'half']",22573
"['fauci', 'say', 'u', 'turn', 'corner', 'latest', 'surg', 'u', 'turn', 'corner', 'recent', 'surg']",22574
"['phoenix', 'hospit', 'worker', 'say', 'advers', 'effect', 'vaccin', 'arent', 'report']",22575
"['oct', 'wont', 'catch', 'vlad', 'wari', 'putin', 'bunker', 'like', 'home', 'onthisday']",22576
"['return', 'univers', 'mask', 'mandat', 'parent', 'houston', 'txlege', 'texa', 'keeptxkidscovidfre']",22577
"['dose', 'vaccin', 'administ', 'past', 'hour', 'mohap']",22578
"['diet', 'could', 'affect', 'risk', 'accord', 'mgh', 'studi']",22579
"['antivaxx', 'protest', 'vaccin', 'outsid', 'hospit', 'texa', 'averag', 'new', 'case', 'day']",22580
"['danc', 'star', 'competitor', 'codi', 'rigsbi', 'reveal', 'thursday', 'hed', 'test', 'posit']",22581
"['vaccin', 'prevent', 'infect', 'vaccin', 'seriou', 'ill', 'death', 'shameless', 'lie']",22582
"['putinpeoplefirst', 'russia', 'hit', 'record', 'number', 'daili', 'death']",22583
"['two', 'kid', 'colleg', 'two', 'differ', 'state', 'got', 'hit', 'unknown', 'two', 'month']",22584
"['everi', 'million', 'child', 'die', 'month', 'whilst', 'ch']",22585
"['iran', 'updat', 'death', 'offici', 'cite', 'fragil', 'condit']",22586
"['russia', 'set', 'record', 'new', 'death', 'th', 'time', 'week', 'cbc', 'news']",22587
"['russia', 'set', 'record', 'new', 'death', 'th', 'time', 'week', 'cbc', 'news']",22588
"['total', 'confirm', 'case', 'counti', 'wy', 'visual', 'give', 'insight', 'thank']",22589
"['fraud', 'antidot', 'prove', 'efficaci', 'test', 'trial', 'remedi', 'potent', 'ampwork', 'stra']",22590
"['jonnalumley', 'compar', 'black', 'plagu', 'itv']",22591
"['multipl', 'opportun', 'get', 'vaccin', 'norwalk', 'week', 'get', 'vaccin', 'st']",22592
"['west', 'michigan', 'show', 'dr', 'rob', 'tell', 'westmichigan', 'say', 'get']",22593
"['need', 'help', 'current', 'situat', 'entir', 'music', 'industri', 'taken', 'hit', 'exc']",22594
"['new', 'job', 'test', 'oper', 'rapid', 'test', 'site', 'bournemouth', 'sdx', 'job', 'job']",22595
"['peopl', 'pressur', 'school', 'board', 'mani', 'unnecessari', 'case', 'occur']",22596
"['risingstarlet', 'today', 'undergon', 'test', 'jet', 'uganda', 'tuesday', 'fifa', 'wo']",22597
"['new', 'job', 'test', 'supervisor', 'rapid', 'test', 'bradford', 'sdx', 'job', 'job']",22598
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin']",22599
"['hospit', 'across', 'new', 'england', 'state', 'see', 'full', 'intens', 'care', 'unit', 'staff', 'shortag', 'grow', 'coronav']",22600
"['impact', 'overlap', 'risk', 'type', 'diabet', 'obes', 'diseas', 'sever', 'unit', 'state']",22601
"['hawaii', 'record', 'new', 'coronavirusrel', 'death', 'addit', 'infect', 'count', 'island', 'includ', 'new', 'case']",22602
"['get', 'ticket', 'guest', 'must', 'provid', 'proof', 'vaccin', 'along', 'wit']",22603
"['covidv', 'vaccinepassport', 'vaccin', 'arrestborisjohnson', 'nazi', 'regim', 'forc', 'peo']",22604
"['alabama', 'kay', 'ivey', 'rob', 'relief', 'fund', 'alabama', 'prison', 'squeamish', 'busi']",22605
"['misunderstand', 'medium', 'push', 'idea', 'realli', 'scari']",22606
"['oh', 'sure', 'unvaccin', 'trend', 'line', 'suggest', 'margin', 'posit', 'associ', 'cou']",22607
"['insid', 'unit', 'airlin', 'decis', 'mandat', 'vaccin']",22608
"['lockdown', 'best', 'way', 'beat', 'lockdown', 'improv', 'math', 'skill', 'free', 'onlin', 'math', 'tutor']",22609
"['dubaiexpo', 'revis', 'worker', 'fatal', 'six', 'includ', 'covidrel', 'death']",22610
"['poison', 'bodi', 'fight', 'come', 'point', 'say', 'enough', 'enough']",22611
"['lowdos', 'aspirin', 'may', 'reduc', 'thromboembol', 'event', 'associ', 'much', 'pair']",22612
"['theyr', 'fire', 'healthcar', 'worker', 'work', 'worst', 'part', 'without', 'vaccin', 'terribl']",22613
"['iraq', 'syria', 'unhcr', 'underfund', 'situat', 'read']",22614
"['uk', 'made', 'travel', 'norm', 'quarantin', 'test', 'mandatori', 'travel', 'india', 'pm', 'announc']",22615
"['brilliantli', 'said', 'covidv', 'vaccin', 'vaccinepassport']",22616
"['new', 'case', 'new', 'death', 'myanmar', 'gmt', 'coronavirusupd', 'coronaviruspandem']",22617
"['way', 'honor', 'support', 'victim', 'unmask', 'peopl', 'crowd', 'togeth', 'indoor', 'djmag']",22618
"['vaccin', 'vaccin', 'given', 'davidson', 'counti', 'health', 'depart', 'appoint', 'requir', 'fo']",22619
"['trumpinspir', 'gop', 'function', 'terrorist', 'organ', 'current', 'enabl', 'el']",22620
"['quarantin', 'nft', 'raribl', 'raribl', 'ethereum', 'nonfung', 'digitalasset', 'nft', 'nftartist']",22621
"['iran', 'updat', 'peopl', 'die', 'novel', 'citi', 'checker', 'acro']",22622
"['sunday', 'updat', 'anoth', 'case', 'confirm', 'york', 'north', 'yorkshir', 'yorknew', 'northyorkshirenew']",22623
"['three', 'presidenti', 'administr', 'three', 'prepar', 'handl', 'potenti', 'trump']",22624
"['sweden', 'could', 'see', 'uptick', 'case', 'countri', 'remov', 'nearli', 'nation', 'restr']",22625
"['finish', 'take', 'vaccin', 'dosag']",22626
"['peopl', 'die', 'within', 'day', 'vaccin', 'scotland', 'accord']",22627
"['plea', 'see', 'updat', 'wearyuhmask', 'jisnew', 'stayhom']",22628
"['index', 'case', 'treat', 'hcw', 'recov', 'year', 'earlier', 'vaccina']",22629
"['upcom', 'vaccin', 'walkin', 'clinic', 'tuesday', 'octob', 'th', 'steve', 'kerr', 'memori', 'complex', 'listowel']",22630
"['survey', 'critic', 'care', 'nurs', 'consid', 'quit']",22631
"['complic', 'alreadi', 'tenuou', 'debt', 'sustain', 'situat', 'mani', 'develop', 'countri', 'homi', 'khar']",22632
"['russia', 'set', 'record', 'new', 'death', 'th', 'time', 'week', 'cbc', 'news']",22633
"['uk', 'vitamin', 'studi', 'possibl', 'treatment']",22634
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin']",22635
"['first', 'fauci', 'chine', 'engin', 'paid', 'drug', 'compani', 'creat']",22636
"['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",22637
"['sunday', 'updat', 'new', 'case', 'record', 'across', 'missouri']",22638
"['sinc', 'start', 'american', 'die', 'death', 'worldwid']",22639
"['say', 'recov', 'protect', 'much', 'mo']",22640
"['case', 'sri', 'lanka', 'current', 'activ', 'case', 'today', 'death', 'case']",22641
"['what', 'made', 'report', 'continu', 'challeng', 'new', 'york', 'time', 'scienc', 'report', 'apoorva', 'mandavilli', 'say']",22642
"['icymi', 'vaccin', 'among', 'minor', 'age', 'vital', 'secur', 'access', 'educ']",22643
"['fall', 'bring', 'uncertainti', 'million', 'top', 'relief', 'measur', 'expir', 'recent', 'day']",22644
"['protect', 'flock', 'import', 'remind', 'safeti', 'guidelin']",22645
"['today', 'idaho', 'hospit', 'updat', 'patient', 'er', 'icu']",22646
"['know', 'link', 'alzheimerslik', 'brain', 'impair', 'news', 'break']",22647
"['nurs', 'speak', 'town', 'hall', 'meet', 'vaccin', 'injuri', 'lack', 'report', 'vaer', 'share', 'take']",22648
"['joe', 'rogan', 'share', 'baseless', 'conspiraci', 'theori', 'joe', 'biden', 'booster', 'vaccin']",22649
"['new', 'data', 'pm', 'edt']",22650
"['vaccin', 'caus', 'far', 'greater', 'sequela', 'crime', 'human']",22651
"['ghana', 'updat', 'stop', 'spread', 'save', 'health', 'worker', 'save', 'ghanaian', 'spreadcalmnotfear', 'besaf']",22652
"['random', 'open', 'api', 'tracker', 'canada', 'detail', 'case', 'across', 'canada', 'openapi', 'api', 'health']",22653
"['crisi', 'top', 'saskatchewan', 'doctor', 'say', 'surg', 'wont', 'end', 'soon']",22654
"['content', 'market', 'stay', 'relev', 'contentmarket', 'covidmarket']",22655
"['u', 'vaccin', 'dose', 'distribut', 'first', 'dose', 'administ', 'fulli']",22656
"['vaccin', 'therapi', 'diseas', 'infect', 'administ', 'vaccin', 'go', 'help']",22657
"['promot', 'vaccin', 'help', 'superior', 'soon', 'gone', 'see']",22658
"['nowstream', 'inspir', 'stori', 'commun', 'payingitforward']",22659
"['report', 'account', 'daili', 'elect']",22660
"['caus', 'death', 'matter', 'dr', 'deborah', 'birx', 'april', 'deborah', 'birx', 'say', 'gover']",22661
"['total', 'confirm', 'case', 'counti', 'wy', 'visual', 'give', 'insight', 'thank']",22662
"['turkey', 'confirm', 'daili', 'case']",22663
"['hubbi', 'test', 'antibodi', 'that', 'differ']",22664
"['top', 'thai', 'virologist', 'claim', 'herd', 'immun', 'work']",22665
"['dota', 'intern', 'tournament', 'inperson', 'event', 'cancel', 'rise', 'ra']",22666
"['peopl', 'disabl', 'face', 'barrier', 'access', 'vaccin', 'cdc', 'data', 'show', 'fox']",22667
"['world', 'wide', 'bug', 'report', 'mtgt', 'live', 'updat', 'case', 'death', 'worldom']",22668
"['middlesexlondon', 'health', 'unit', 'mlhu', 'report', 'new', 'case', 'new', 'sunday']",22669
"['british', 'columbia', 'govern', 'econom', 'recoveri', 'plan', 'expect', 'key', 'issu']",22670
"['anoth', 'vaccin', 'gt', 'death']",22671
"['employe', 'manag', 'tip', 'manag', 'employe']",22672
"['dont', 'know', 'other', 'sever', 'case', 'report', 'child', 'primari', 'school', 'tell']",22673
"['yep', 'headlin', 'read', 'bad', 'click', 'bait']",22674
"['frustrat', 'thing', 'year', 'endem', 'low', 'mortal', 'rate', 'high', 'va']",22675
"['sp', 'million', 'arrear', 'nd', 'dose', 'vaccin']",22676
"['watch', 'sir', 'ignor', 'scienc', 'rand', 'paul', 'battl', 'becerra', 'rule', 'youtub']",22677
"['variant', 'evolv', 'thrive']",22678
"['quot', 'larg', 'major', 'adult', 'wale', 'receiv', 'two', 'dose', 'vaccin']",22679
"['updat', 'exclus', 'summari', 'vaccin', 'concern', 'sharyl', 'attkisson']",22680
"['india', 'popul', 'state', 'offici', 'free', 'use', 'ivermectin']",22681
"['golden', 'state', 'warrior', 'andrew', 'wiggin', 'end', 'vaccin', 'holdout']",22682
"['also', 'garag']",22683
"['australia', 'liter', 'fall', 'australia']",22684
"['end', 'game', 'eretz', 'yisroel', 'th', 'jab', 'isra', 'say', 'nation', 'czar', 'salman', 'zarka', 'prepara']",22685
[],22686
"['activ', 'case', 'countri', 'lowest', 'livenewsindia']",22687
"['oral', 'antivir', 'reduc', 'risk', 'hospit', 'death', 'patient', 'mlo']",22688
['scariant'],22689
"['understand', 'depth', 'global', 'recess', 'chart', 'forecast', 'jun', 'suggest', 'coronavi']",22690
"['egypt', 'presid', 'sisi', 'urg', 'speedi', 'vaccin', 'educ', 'sector', 'staffer', 'univers', 'student']",22691
"['popular', 'demand', 'thread', 'gener', 'audienc', 'molnupiravir', 'merck', 'new', 'treatment', 'let']",22692
"['northeast', 'romania', 'fight', 'lost', 'say', 'hospit', 'director', 'famili', 'unh']",22693
"['vaccin', 'death', 'go', 'clinton', 'file', 'soro', 'file', 'gate', 'file']",22694
"['everi', 'death', 'unnecessari', 'expert', 'say', 'rise', 'u', 'death', 'toll', 'ten', 'million', 'remain']",22695
"['proof', 'genet', 'resist', 'your', 'forc', 'vaccin', 'vi']",22696
"['case', 'geelong', 'krocknew']",22697
"['still', 'real', 'last', 'night', 'lost', 'good', 'friend', 'game', 'buddi', 'ill', 'never', 'forget', 'tiga']",22698
"['orang', 'counti', 'vaccin', 'rate', 'decreas', 'part']",22699
"['dont', 'understand', 'there', 'big', 'brother', 'manag']",22700
"['missouri', 'conserv', 'staff', 'conduct', 'surveil', 'state', 'deer', 'popul', 'report', 'jcmo']",22701
"['first', 'photo', 'preval', 'death', 'sinc', 'june', 'th', 'second', 'photo', 'counti']",22702
"['activ', 'case', 'continu', 'fall', 'west', 'virginia', 'metronew']",22703
"['road', 'trip', 'safeti', 'tip']",22704
"['hawaii', 'record', 'new', 'coronavirusrel', 'death', 'addit', 'infect']",22705
"['testim', 'negatif']",22706
"['could', 'test', 'wrong', 'covidtest']",22707
"['total', 'case', 'state', 'visual', 'give', 'insight', 'thank', 'data', 'scienti']",22708
"['sask', 'death', 'last', 'month', 'cbc', 'news']",22709
"['sarscov', 'covidworld', 'last', 'updat', 'octob', 'gmt', 'coronavi']",22710
"['republicanl', 'state', 'ea', 'restrict', 'two', 'week', 'earlier', 'other', 'first', 'month']",22711
"['great', 'idea', 'let', 'fix', 'heart', 'problem', 'caus', 'get', 'vaccin']",22712
"['case', 'still', 'concern', 'across', 'midsouth', 'here', 'look', 'latest', 'number']",22713
"['first', 'u', 'death', 'februari', 'th', 'im', 'glad', 'youtub', 'made', 'decis', 'took']",22714
"['break', 'death', 'hit', 'record', 'daili', 'high', 'russia', 'breakingnew']",22715
"['sarscov', 'covidworld', 'last', 'updat', 'octob', 'gmt', 'coronavi']",22716
"['bulk', 'per', 'caput', 'death', 'occur', 'elderli', 'high', 'comorbid', 'per', 'caput', 'death', 'negli']",22717
"['steve', 'kerr', 'say', 'andrew', 'wiggin', 'taken', 'vaccin', 'allow', 'home', 'game']",22718
"['time', 'antivaxx', 'hilari', 'wrong', 'vaccin', 'got', 'exactli', 'deserv']",22719
"['case', 'studi', 'pilot', 'implement', 'nigeria', 'zambia', 'sbi', 'data', 'collect', 'tool', 'news', 'english', 'wor']",22720
"['time', 'everyth', 'coronapa', 'th', 'anniversari', 'nuremberg', 'trial']",22721
"['unit', 'kingdom', 'record', 'case', 'record', 'death']",22722
"['corollari', 'test', 'accus', 'sin', 'vaccin', 'test', 'unless']",22723
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin', 'bodi']",22724
"['religi', 'exempt', 'rise', 'sinc', 'biden', 'last', 'month', 'announc', 'sweep', 'new', 'vaccin', 'mandat']",22725
"['author', 'insist', 'even', 'vaccin', 'peopl', 'recov', 'got', 'antibodi']",22726
"['increas', 'unrel', 'level', 'vaccin', 'across', 'countri', 'counti', 'unit']",22727
"['genocid', 'decad']",22728
"['long', 'dont', 'get', 'want', 'continu', 'realli', 'though', 'weapon', 'reall']",22729
"['connecticut', 'doctor', 'gave', 'patient', 'blank', 'sign', 'exempt', 'form', 'surrend', 'medic', 'licens']",22730
"['need', 'know']",22731
"['im', 'vax']",22732
"['studi', 'find', 'younger', 'child', 'le', 'will', 'vaccin']",22733
"['cb', 'show', 'eagl', 'fan', 'hold', 'babi', 'stand', 'wife', 'agre', 'probabl', 'go', 'sport', 'team']",22734
"['connecticut', 'doctor', 'gave', 'patient', 'blank', 'sign', 'exempt', 'form', 'surrend', 'medic', 'licens']",22735
"['state', 'peopl', 'refus', 'vaccin']",22736
"['walenski', 'said', 'vax', 'prevent', 'transmiss', 'isra', 'million', 'patient', 'studi', 'found']",22737
"['sarscov', 'covidworld', 'statist', 'research', 'show']",22738
"['youtub', 'crack', 'vaccin', 'disinform', 'sign', 'petit', 'ask']",22739
"['fauci', 'say', 'fals', 'narr', 'think', 'vaccin', 'need', 'merck', 'drug', 'approv', 'newsbreak']",22740
"['new', 'case', 'new', 'death', 'kuwait', 'gmt', 'coronavirusupd', 'coronaviruspandem']",22741
"['dr', 'fauci', 'explain', 'timelin', 'risk', 'creat', 'vaccin']",22742
"['dailythought', 'coronavirusfre', 'onlin', 'math', 'tutor']",22743
"['clarif', 'scott', 'advic', 'commun', 'panel']",22744
"['studi', 'analyz', 'plausibl', 'associ', 'mortal', 'excess', 'bodi', 'weight', 'link', 'obes', 'mort']",22745
"['job', 'open', 'well', 'prepandem', 'level', 'yet', 'latest', 'job', 'search', 'survey', 'reveal', 'roughli', 'twothird']",22746
"['seem', 'bit', 'odd', 'consid', 'past', 'month', 'u', 'popul', 'vaccin']",22747
"['sarscov', 'covidworld', 'page', 'last', 'edit', 'octob', 'utc']",22748
"['pier', 'robinson', 'tim', 'hayward', 'engag', 'conspiraci', 'theori', 'outset']",22749
"['stark', 'remind', 'even', 'doesnt', 'kill', 'mani', 'young', 'peopl', 'chang', 'life', 'forev']",22750
"['provid', 'updat', 'death', 'rate', 'colombia', 'differ', 'age', 'compar', 'death', 'rate', 'ot']",22751
"['third', 'everyon', 'even', 'u', 'dont', 'know']",22752
"['sarscov', 'covidworld', 'evalu', 'googl', 'trend', 'convent']",22753
"['updat', 'iraq', 'record', 'death', 'new', 'case']",22754
"['dozen', 'crew', 'member', 'ship', 'dock', 'fremantl', 'test', 'posit']",22755
"['steve', 'kerr', 'say', 'andrew', 'wiggin', 'receiv', 'vaccin']",22756
"['heart', 'inflamm', 'rate', 'higher', 'moderna', 'vaccin', 'canada', 'data']",22757
"['magnet', 'phenomenon', 'what', 'vaccin']",22758
"['follow', 'scott', 'weekli', 'situat', 'updat', 'dhb', 'ppe', 'stock', 'review']",22759
"['hidden', 'toll']",22760
"['croatia', 'your', 'plan', 'travel', 'croatia', 'find', 'need', 'know', 'coron']",22761
"['golden', 'state', 'warrior', 'andrew', 'wiggin', 'end', 'vaccin', 'holdout']",22762
"['dare', 'say', 'everyth', 'face', 'mask', 'test', 'vaccin', 'bodi']",22763
"['minor', 'leagu', 'team', 'cali', 'compani', 'lose', 'coverag', 'lawsuit', 'allrisk', 'properti', 'insur', 'friday', 'scor']",22764
"['advers', 'effect', 'section', 'societi', 'hit', 'remot', 'worker', 'badli', 'adjust', 'new']",22765
"['die', 'anyth', 'el']",22766
"['sarscov', 'covidworld', 'page', 'last', 'edit', 'octob', 'utc']",22767
"['respons', 'dpmc', 'repli', 'advic', 'commun', 'panel']",22768
"['total', 'case', 'state', 'visual', 'give', 'insight', 'thank', 'data', 'scienti']",22769
"['imagin', 'get', 'ebola', 'ey']",22770
"['mtrt', 'cours', 'still', 'potenti', 'im', 'organ', 'donor']",22771
"['death', 'toll', 'reach']",22772
"['everi', 'death', 'unnecessari', 'expert', 'say', 'rise', 'u', 'death', 'toll', 'ten', 'million', 'remain']",22773
"['connecticut', 'doctor', 'gave', 'patient', 'blank', 'sign', 'exempt', 'form', 'surrend', 'medic', 'licens']",22774
"['sarscov', 'covidworld', 'page', 'last', 'edit', 'octob', 'utc']",22775
"['need', 'profit', 'go', 'carri', 'produc', 'new', 'vaccin', 'updat', 'version', 'vaccin', 'need']",22776
"['let', 'karma', 'mothernatur', 'thing', 'foxnew', 'watch', 'covidiot']",22777
"['updat', 'vaccin', 'test', 'start', 'monday', 'vaccin', 'provid']",22778
"['paul', 'merriman', 'your', 'as', 'crisi', 'top', 'saskatchewan', 'doctor', 'say', 'surg', 'wont', 'end', 'soon']",22779
"['effect', 'life', 'save', 'remedi', 'avail', 'chariti', 'set', 'cant', 'se']",22780
"['dont', 'miss', 'upcom', 'town', 'hall', 'monday', 'octob', 'updat', 'controversi', 'topic', 'transpla']",22781
"['push', 'wine', 'industri', 'toward', 'autom', 'seem', 'like', 'perman', 'shift']",22782
"['follow', 'scott', 'document', 'relat', 'advisori', 'group']",22783
"['men', 'kitn', 'point', 'hote', 'hain']",22784
"['wonder', 'what', 'go', 'u', 'cours', 'local', 'school', 'dont', 'report', 'outbreak', 'hospit', 'report']",22785
"['asthma', 'medicin', 'proven', 'cure', 'prin']",22786
"['oiler', 'josh', 'archibald', 'antivaccin', 'conspiratori', 'stanc', 'led', 'contract', 'diagnos']",22787
"['everi', 'death', 'unnecessari', 'expert', 'say', 'rise', 'u', 'death', 'toll', 'ten', 'million', 'remain']",22788
"['new', 'health', 'restrict', 'bc', 'announc', 'eastern', 'fraser', 'valley', 'amid', 'low', 'vaccin', 'rate', 'cdnhealth']",22789
"['infecti', 'replicationdefect', 'recombin', 'ralph', 'baric', 'phd', 'colleagu', 'un']",22790
"['covidiot', 'covidnsw', 'covidqld', 'covidv', 'social', 'distanc', 'mask', 'nah', 'tire', 'state', 'premier', 'trade', 'live']",22791
"['didyouknow', 'emerg', 'u', 'countri', 'shut', 'slow', 'spread', 'caus']",22792
"['ocd', 'hit', 'thrive', 'lockdown', 'six', 'ive', 'final', 'crack', 'abc', 'news']",22793
"['come', 'speak', 'vaccin', 'chat', 'covidv']",22794
"['mani', 'peopl', 'refus', 'vaccin', 'texa']",22795
"['total', 'death', 'distribut', 'counti', 'visual', 'give', 'insight', 'thank']",22796
"['texastaliban', 'texa', 'school', 'report', 'case', 'two', 'month', 'entir']",22797
"['kenya', 'vaccin', 'updat']",22798
"['connecticut', 'doctor', 'gave', 'patient', 'blank', 'sign', 'exempt', 'form', 'surrend', 'medic', 'licens']",22799
"['fauci', 'note', 'progress', 'warn', 'surg', 'possibl', 'abc', 'news']",22800
"['die', 'without', 'vaccin', 'death', 'might', 'go', 'cnn', 'die', 'vaccin']",22801
"['stay', 'home', 'want', 'someth', 'read', 'mayb', 'someth', 'almost', 'gorean', 'tri']",22802
"['dice', 'theyd', 'roll', 'gene', 'therapi', 'jab', 'helluva', 'lot', 'bigger']",22803
"['lost', 'two', 'doctor', 'today', 'suffer', 'dr', 'zakaria', 'yacin', 'dr', 'mohammad', 'abba', 'daret', 'azza']",22804
"['cold', 'strain', 'manipul', 'china', 'wreak', 'havoc', 'lung', 'cell', 're']",22805
